X,Y,Z
-7.32,-32.70,1022.24
-5.37,-35.38,1021.38
-12.32,-33.06,1019.43
-13.18,-24.77,1018.70
-4.76,-24.52,1017.24
-9.64,-29.65,1017.11
-9.76,-26.35,1017.36
-8.54,-29.77,1017.24
-10.37,-33.55,1019.92
-7.93,-31.23,1021.99
-2.20,-33.43,1022.48
-6.59,-39.04,1022.24
-14.64,-33.92,1020.90
-10.25,-30.13,1021.63
-13.18,-29.52,1019.92
-10.37,-23.91,1019.43
-4.64,-29.40,1016.87
-6.95,-31.23,1016.26
-13.42,-28.55,1017.97
-10.37,-27.94,1019.68
-3.42,-30.62,1019.80
-7.93,-30.87,1020.90
0.61,-31.84,1021.38
-6.83,-42.09,1021.63
-13.66,-30.26,1023.58
-5.00,-31.84,1022.12
-11.10,-30.13,1020.65
-9.03,-27.57,1019.55
-9.76,-32.57,1016.99
-13.66,-33.31,1017.11
-14.27,-24.40,1018.70
-2.81,-28.18,1018.70
-6.83,-30.74,1019.68
-2.93,-31.72,1020.53
-4.88,-39.28,1020.90
-13.05,-36.23,1023.09
